success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,key,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,retrieval-trial,157,5128327,0.0-154.0,,,,,379.0,,,flash,/static/object_pics/picture_mammal/kangaroo.jpg,10000.0,,,,arrowdown,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,158,5132830,0.0-155.0,,,,,354.0,,,pull,/static/object_pics/picture_sea/seal.jpg,10000.0,,,,arrowright,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,159,5142095,0.0-156.0,,,,,5299.0,,,build,/static/object_pics/picture_bird/vulture.jpg,10000.0,,,,arrowdown,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,160,5149902,0.0-157.0,,,,,3779.0,,,tear,/static/object_pics/picture_sea/seahorse.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,161,5154982,0.0-158.0,,,,,767.0,,,wipe,/static/object_pics/drawing_insect/centipede.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,162,5160110,0.0-159.0,,,,,710.0,,,pat,/static/object_pics/drawing_electronic/remote control.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,163,5164758,0.0-160.0,,,,,655.0,,,flash,/static/object_pics/picture_mammal/kangaroo.jpg,10000.0,,,,arrowright,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,164,5176558,0.0-161.0,,,,,7367.0,,,pull,/static/object_pics/picture_sea/seal.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,165,5181198,0.0-162.0,,,,,585.0,,,expand,/static/object_pics/picture_electronic/hairdryer.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,166,5186446,0.0-163.0,,,,,955.0,,,divide,/static/object_pics/drawing_veggie/corn.jpg,10000.0,,,,arrowdown,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,167,6341563,0.0-164.0,,,,,1155114.0,"<p>In that last set of trials, you were correct 25% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,168,6342219,0.0-165.0,,,,,655.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,169,6353699,0.0-166.0,,,,,,,,shift,/static/object_pics/picture_insect/fly.jpg,2000.0,7000.0,963.5615599738867,1491.2305191598202,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,170,6364131,0.0-167.0,,,,,,,,combine,/static/object_pics/drawing_electronic/toaster.jpg,2000.0,7000.0,891.2079256493166,529.885246537962,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,171,6375788,0.0-168.0,,,,,,,,lift,/static/object_pics/drawing_mammal/horse.jpg,2000.0,7000.0,924.8796772524714,833.1632903580223,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,172,6386612,0.0-169.0,,,,,,,,cut,/static/object_pics/picture_sea/dolphin.jpg,2000.0,7000.0,1123.9611684380716,674.691545910119,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,173,6397788,0.0-170.0,,,,,,,,drop,/static/object_pics/picture_clothe/shirt.jpg,2000.0,7000.0,553.95802800756,612.4886561387545,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,174,6409435,0.0-171.0,,,,,,,,clean,/static/object_pics/drawing_clothe/hat.jpg,2000.0,7000.0,1300.304039375179,629.4063260067588,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,175,6420788,0.0-172.0,,,,,,,,launch,/static/object_pics/picture_clothe/sport t-shirt.jpg,2000.0,7000.0,1278.7958582032452,788.9583928166663,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,176,6432814,0.0-173.0,,,,,,,,guide,/static/object_pics/picture_clothe/gloves.jpg,2000.0,7000.0,1070.7076921819864,999.3496705824894,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,177,6435545,0.0-174.0,,,,,2729.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,number-parity-trial,178,6455548,0.0-175.0,,,,,,,"['arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft']",,,,,,,,,,,,,,,,"[91, 36, 2, 21, 16, 1, 88, 55, 85, 12, 48, 2, 1, 41, 44, 44, 77, 73, 94, 94, 5, 27, 97, 81, 74, 58, 86, 45, 7, 82, 38]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True]",0.9333333333333333,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,179,6457025,0.0-176.0,,,,,1475.0,"<p>In that last set of trials, you were correct 93% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,180,6469345,0.0-177.0,,,,,12319.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,181,6473280,0.0-178.0,,,,,376.0,,,clean,/static/object_pics/drawing_clothe/hat.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,182,6479057,0.0-179.0,,,,,1397.0,,,shift,/static/object_pics/picture_insect/fly.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,183,6484632,0.0-180.0,,,,,1490.0,,,cut,/static/object_pics/picture_sea/dolphin.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,184,6490384,0.0-181.0,,,,,1549.0,,,guide,/static/object_pics/picture_clothe/gloves.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,185,6495088,0.0-182.0,,,,,451.0,,,launch,/static/object_pics/picture_clothe/sport t-shirt.jpg,10000.0,,,,arrowdown,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,186,6507216,0.0-183.0,,,,,8524.0,,,drop,/static/object_pics/picture_clothe/shirt.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,187,6514720,0.0-184.0,,,,,2931.0,,,combine,/static/object_pics/drawing_electronic/toaster.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,188,6519800,0.0-185.0,,,,,1300.0,,,lift,/static/object_pics/drawing_mammal/horse.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,189,6528632,0.0-186.0,,,,,4842.0,,,combine,/static/object_pics/drawing_electronic/toaster.jpg,10000.0,,,,arrowdown,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,190,6533136,0.0-187.0,,,,,755.0,,,clean,/static/object_pics/drawing_clothe/hat.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,191,6547728,0.0-188.0,,,,,9939.0,,,shift,/static/object_pics/picture_insect/fly.jpg,10000.0,,,,arrowdown,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,192,6552736,0.0-189.0,,,,,1262.0,,,lift,/static/object_pics/drawing_mammal/horse.jpg,10000.0,,,,arrowleft,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,193,6558088,0.0-190.0,,,,,1084.0,,,guide,/static/object_pics/picture_clothe/gloves.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,194,6565415,0.0-191.0,,,,,2626.0,,,drop,/static/object_pics/picture_clothe/shirt.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,195,6579735,0.0-192.0,,,,,9947.0,,,cut,/static/object_pics/picture_sea/dolphin.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,196,6587591,0.0-193.0,,,,,3802.0,,,launch,/static/object_pics/picture_clothe/sport t-shirt.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,197,6591431,0.0-194.0,,,,,3837.0,"<p>In that last set of trials, you were correct 50% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,198,6592055,0.0-195.0,,,,,622.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,199,6603057,0.0-196.0,,,,,,,,hammer,/static/object_pics/picture_insect/ant.jpg,2000.0,7000.0,573.8324411142299,1402.8344963539412,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,200,6614787,0.0-197.0,,,,,,,,chain,/static/object_pics/picture_clothe/hoodie.jpg,2000.0,7000.0,699.7149916832708,754.4117668329018,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,201,6628788,0.0-198.0,,,,,,,,decorate,/static/object_pics/drawing_fruit/kiwi.jpg,2000.0,7000.0,1264.7673719445067,932.0813326526918,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,202,6639787,0.0-199.0,,,,,,,,cover,/static/object_pics/picture_clothe/scarf.jpg,2000.0,7000.0,598.7739209417908,978.9521756055794,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,203,6653788,0.0-200.0,,,,,,,,balance,/static/object_pics/drawing_clothe/sock.jpg,2000.0,7000.0,670.9190942725063,1064.6514603014457,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,204,6666788,0.0-201.0,,,,,,,,spin,/static/object_pics/drawing_veggie/cauliflower.jpg,2000.0,7000.0,1487.104091791722,515.8682354702078,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,205,6678789,0.0-202.0,,,,,,,,bump,/static/object_pics/drawing_bird/pelican.jpg,2000.0,7000.0,509.1272568888594,1127.563554302208,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,206,6693618,0.0-203.0,,,,,,,,jam,/static/object_pics/drawing_sea/piranha.jpg,2000.0,7000.0,1488.7794702642573,1073.5871565376738,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,207,6802924,0.0-204.0,,,,,109297.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,number-parity-trial,208,6822933,0.0-205.0,,,,,,,"['arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[61, 13, 35, 62, 17, 4, 80, 93, 71, 42, 90, 66, 55, 76, 54, 23, 96, 56, 43, 33, 46, 4, 49, 94, 53, 10, 52, 32, 68, 89, 48, 37, 15]","[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.96875,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,209,6949883,0.0-206.0,,,,,126949.0,"<p>In that last set of trials, you were correct 97% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,210,6950627,0.0-207.0,,,,,742.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,211,6954730,0.0-208.0,,,,,550.0,,,chain,/static/object_pics/picture_clothe/hoodie.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,212,6959602,0.0-209.0,,,,,1066.0,,,cover,/static/object_pics/picture_clothe/scarf.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,213,6964115,0.0-210.0,,,,,688.0,,,spin,/static/object_pics/drawing_veggie/cauliflower.jpg,10000.0,,,,arrowleft,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,214,6968874,0.0-211.0,,,,,747.0,,,bump,/static/object_pics/drawing_bird/pelican.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,215,6973851,0.0-212.0,,,,,623.0,,,decorate,/static/object_pics/drawing_fruit/kiwi.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,216,6978740,0.0-213.0,,,,,1120.0,,,jam,/static/object_pics/drawing_sea/piranha.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,217,6983291,0.0-214.0,,,,,959.0,,,hammer,/static/object_pics/picture_insect/ant.jpg,10000.0,,,,arrowdown,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,218,6987602,0.0-215.0,,,,,443.0,,,balance,/static/object_pics/drawing_clothe/sock.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,219,6992483,0.0-216.0,,,,,399.0,,,decorate,/static/object_pics/drawing_fruit/kiwi.jpg,10000.0,,,,arrowleft,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,220,7000235,0.0-217.0,,,,,3446.0,,,jam,/static/object_pics/drawing_sea/piranha.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,221,7005364,0.0-218.0,,,,,1041.0,,,chain,/static/object_pics/picture_clothe/hoodie.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,222,7010715,0.0-219.0,,,,,1519.0,,,hammer,/static/object_pics/picture_insect/ant.jpg,10000.0,,,,arrowdown,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,223,7015507,0.0-220.0,,,,,1228.0,,,cover,/static/object_pics/picture_clothe/scarf.jpg,10000.0,,,,arrowdown,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,224,7025611,0.0-221.0,,,,,5815.0,,,bump,/static/object_pics/drawing_bird/pelican.jpg,10000.0,,,,arrowleft,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,225,7033475,0.0-222.0,,,,,3982.0,,,spin,/static/object_pics/drawing_veggie/cauliflower.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,226,7039843,0.0-223.0,,,,,2355.0,,,balance,/static/object_pics/drawing_clothe/sock.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,227,7042483,0.0-224.0,,,,,2638.0,"<p>In that last set of trials, you were correct 38% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,228,7049587,0.0-225.0,,,,,7102.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,229,7060155,0.0-226.0,,,,,,,,hop,/static/object_pics/drawing_mammal/wolf.jpg,2000.0,7000.0,854.2967401831685,698.9561415193906,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,230,7071442,0.0-227.0,,,,,,,,bury,/static/object_pics/drawing_insect/dragonfly.jpg,2000.0,7000.0,931.0059575575945,1337.1542147200546,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,231,7081659,0.0-228.0,,,,,,,,swim,/static/object_pics/picture_clothe/bowtie.jpg,2000.0,7000.0,675.7755972906241,520.1239583961308,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,232,7092658,0.0-229.0,,,,,,,,trap,/static/object_pics/picture_electronic/coffee maker.jpg,2000.0,7000.0,891.1881810009463,1084.8246760235588,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,233,7104235,0.0-230.0,,,,,,,,melt,/static/object_pics/picture_electronic/printer.jpg,2000.0,7000.0,1239.1252874600766,1309.7796327454234,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,234,7115507,0.0-231.0,,,,,,,,cross,/static/object_pics/picture_sea/jellyfish.jpg,2000.0,7000.0,1268.154944698972,977.6906304206357,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,235,7127195,0.0-232.0,,,,,,,,fold,/static/object_pics/picture_electronic/computer mouse.jpg,2000.0,7000.0,1191.4287879717945,1477.0710698387934,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,236,7138083,0.0-233.0,,,,,,,,compare,/static/object_pics/drawing_veggie/aubergine.jpg,2000.0,7000.0,889.357943344276,979.9740180942333,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
